[2024-02-29 16:05:08.531] 
[2024-02-29 16:05:49.931] -76.31
[2024-02-29 16:05:49.939] -70.75
[2024-02-29 16:05:49.939] -59.72
[2024-02-29 16:05:49.947] -49.34
[2024-02-29 16:05:49.955] -43.31
[2024-02-29 16:05:49.963] -40.53
[2024-02-29 16:05:49.973] -36.03
[2024-02-29 16:05:49.979] -25.16
[2024-02-29 16:05:49.984] -7.81
[2024-02-29 16:05:49.992] 11.69
[2024-02-29 16:05:50.000] 27.37
[2024-02-29 16:05:50.008] 35.53
[2024-02-29 16:05:50.016] 37.34
[2024-02-29 16:05:50.024] 37.28
[2024-02-29 16:05:50.032] 40.38
[2024-02-29 16:05:50.040] 49.28
[2024-02-29 16:05:50.048] 61.25
[2024-02-29 16:05:50.056] 70.50
[2024-02-29 16:05:50.064] 71.72
[2024-02-29 16:05:50.072] 62.75
[2024-02-29 16:05:50.080] 46.28
[2024-02-29 16:05:50.088] 29.16
[2024-02-29 16:05:50.096] 18.03
[2024-02-29 16:05:50.104] 14.78
[2024-02-29 16:05:50.120] 15.59
[2024-02-29 16:05:50.120] 14.38
[2024-02-29 16:05:50.128] 8.19
[2024-02-29 16:05:50.144] -0.41
[2024-02-29 16:05:50.144] -5.31
[2024-02-29 16:05:50.152] -3.34
[2024-02-29 16:05:50.160] 2.34
[2024-02-29 16:05:50.168] 4.59
[2024-02-29 16:05:50.176] -1.34
[2024-02-29 16:05:50.184] -13.72
[2024-02-29 16:05:50.192] -24.84
[2024-02-29 16:05:50.200] -27.87
[2024-02-29 16:05:50.208] -23.12
[2024-02-29 16:05:50.216] -15.97
[2024-02-29 16:05:50.224] -12.03
[2024-02-29 16:05:50.232] -12.47
[2024-02-29 16:05:50.248] -14.56
[2024-02-29 16:05:50.248] -14.44
[2024-02-29 16:05:50.256] -11.09
[2024-02-29 16:05:50.272] -5.97
[2024-02-29 16:05:50.272] -1.78
[2024-02-29 16:05:50.280] -0.72
[2024-02-29 16:05:50.296] -2.13
[2024-02-29 16:05:50.296] -1.91
[2024-02-29 16:05:50.312] 1.28
[2024-02-29 16:05:50.320] 4.88
[2024-02-29 16:05:50.328] 5.72
[2024-02-29 16:05:50.328] 3.56
[2024-02-29 16:05:50.336] -0.44
[2024-02-29 16:05:50.344] -5.28
[2024-02-29 16:05:50.352] -8.78
[2024-02-29 16:05:50.360] -7.66
[2024-02-29 16:05:50.368] -0.94
[2024-02-29 16:05:50.376] 7.72
[2024-02-29 16:05:50.384] 13.28
[2024-02-29 16:05:50.392] 13.75
[2024-02-29 16:05:50.400] 9.94
[2024-02-29 16:05:50.408] 3.41
[2024-02-29 16:05:50.416] -3.13
[2024-02-29 16:05:50.424] -4.41
[2024-02-29 16:05:50.432] 3.53
[2024-02-29 16:05:50.448] 19.53
[2024-02-29 16:05:50.448] 37.66
[2024-02-29 16:05:50.456] 51.97
[2024-02-29 16:05:50.472] 59.25
[2024-02-29 16:05:50.472] 58.47
[2024-02-29 16:05:50.488] 49.28
[2024-02-29 16:05:50.498] 31.03
[2024-02-29 16:05:50.499] 4.47
[2024-02-29 16:05:50.513] -25.97
[2024-02-29 16:05:50.516] -52.22
[2024-02-29 16:05:50.524] -66.44
[2024-02-29 16:05:50.532] -66.25
[2024-02-29 16:05:50.540] -56.69
[2024-02-29 16:05:50.548] -45.56
[2024-02-29 16:05:50.556] -38.81
[2024-02-29 16:05:50.564] -37.41
[2024-02-29 16:05:50.572] -39.34
[2024-02-29 16:05:50.580] -40.88
[2024-02-29 16:05:50.588] -37.97
[2024-02-29 16:05:50.596] -28.78
[2024-02-29 16:05:50.604] -16.19
[2024-02-29 16:05:50.612] -7.75
[2024-02-29 16:05:50.620] -10.38
[2024-02-29 16:05:50.628] -25.44
[2024-02-29 16:05:50.636] -48.72
[2024-02-29 16:05:50.644] -72.03
[2024-02-29 16:05:50.652] -85.69
[2024-02-29 16:05:50.660] -82.41
[2024-02-29 16:05:50.668] -61.97
[2024-02-29 16:05:50.676] -32.78
[2024-02-29 16:05:50.684] -5.97
[2024-02-29 16:05:50.692] 10.06
[2024-02-29 16:05:50.700] 13.44
[2024-02-29 16:05:50.708] 6.69
[2024-02-29 16:05:50.716] -6.22
[2024-02-29 16:05:50.724] -21.53
[2024-02-29 16:05:50.732] -35.78
[2024-02-29 16:05:50.740] -44.56
[2024-02-29 16:05:50.748] -44.09
[2024-02-29 16:05:50.756] -34.41
[2024-02-29 16:05:50.764] -20.66
[2024-02-29 16:05:50.772] -10.34
[2024-02-29 16:05:50.780] -9.72
[2024-02-29 16:05:50.788] -19.44
[2024-02-29 16:05:50.796] -34.47
[2024-02-29 16:05:50.804] -45.59
[2024-02-29 16:05:50.812] -46.22
[2024-02-29 16:05:50.820] -36.75
[2024-02-29 16:05:50.828] -23.59
[2024-02-29 16:05:50.836] -12.50
[2024-02-29 16:05:50.844] -6.06
[2024-02-29 16:05:50.852] -1.41
[2024-02-29 16:05:50.860] 4.59
[2024-02-29 16:05:50.868] 8.72
[2024-02-29 16:05:50.876] 5.88
[2024-02-29 16:05:50.884] -1.09
[2024-02-29 16:05:50.892] -3.03
[2024-02-29 16:05:50.900] 5.81
[2024-02-29 16:05:50.908] 22.31
[2024-02-29 16:05:50.916] 37.25
[2024-02-29 16:05:50.924] 42.75
[2024-02-29 16:05:50.932] 38.00
[2024-02-29 16:05:50.940] 27.81
[2024-02-29 16:05:50.948] 17.28
[2024-02-29 16:05:50.956] 9.34
[2024-02-29 16:05:50.964] 5.09
[2024-02-29 16:05:50.972] 3.84
[2024-02-29 16:05:50.980] 3.19
[2024-02-29 16:05:50.988] 1.06
[2024-02-29 16:05:50.996] -1.53
[2024-02-29 16:05:51.004] -2.34
[2024-02-29 16:05:51.012] 1.00
[2024-02-29 16:05:51.023] 11.97
[2024-02-29 16:05:51.032] 30.37
[2024-02-29 16:05:51.040] 44.34
[2024-02-29 16:05:51.048] 35.94
[2024-02-29 16:05:51.056] 1.75
[2024-02-29 16:05:51.064] -40.19
[2024-02-29 16:05:51.072] -64.91
[2024-02-29 16:05:51.080] -61.38
[2024-02-29 16:05:51.080] -37.56
[2024-02-29 16:05:51.088] -11.78
[2024-02-29 16:05:51.096] 2.16
[2024-02-29 16:05:51.104] 3.59
[2024-02-29 16:05:51.112] 1.47
[2024-02-29 16:05:51.120] 3.28
[2024-02-29 16:05:51.128] 10.06
[2024-02-29 16:05:51.136] 18.84
[2024-02-29 16:05:51.144] 26.19
[2024-02-29 16:05:51.152] 31.12
[2024-02-29 16:05:51.160] 35.19
[2024-02-29 16:05:51.168] 39.47
[2024-02-29 16:05:51.176] 41.41
[2024-02-29 16:05:51.184] 36.16
[2024-02-29 16:05:51.200] 23.81
[2024-02-29 16:05:51.208] 12.22
[2024-02-29 16:05:51.216] 10.13
[2024-02-29 16:05:51.224] 16.97
[2024-02-29 16:05:51.232] 24.16
[2024-02-29 16:05:51.240] 24.81
[2024-02-29 16:05:51.248] 18.28
[2024-02-29 16:05:51.256] 7.50
[2024-02-29 16:05:51.264] -4.69
[2024-02-29 16:05:51.264] -15.22
[2024-02-29 16:05:51.272] -20.72
[2024-02-29 16:05:51.280] -18.91
[2024-02-29 16:05:51.288] -11.06
[2024-02-29 16:05:51.296] -2.75
[2024-02-29 16:05:51.304] 0.72
[2024-02-29 16:05:51.312] -1.69
[2024-02-29 16:05:51.320] -7.06
[2024-02-29 16:05:51.328] -11.00
[2024-02-29 16:05:51.336] -11.78
[2024-02-29 16:05:51.344] -10.72
[2024-02-29 16:05:51.352] -10.72
[2024-02-29 16:05:51.360] -13.75
[2024-02-29 16:05:51.376] -18.72
[2024-02-29 16:05:51.384] -23.97
[2024-02-29 16:05:51.392] -28.50
[2024-02-29 16:05:51.400] -32.31
[2024-02-29 16:05:51.408] -35.16
[2024-02-29 16:05:51.416] -36.84
[2024-02-29 16:05:51.424] -36.56
[2024-02-29 16:05:51.432] -33.03
[2024-02-29 16:05:51.440] -25.41
[2024-02-29 16:05:51.448] -14.72
[2024-02-29 16:05:51.448] -4.91
[2024-02-29 16:05:51.456] -0.22
[2024-02-29 16:05:51.464] -1.75
[2024-02-29 16:05:51.472] -6.41
[2024-02-29 16:05:51.480] -8.72
[2024-02-29 16:05:51.488] -5.28
[2024-02-29 16:05:51.496] 3.41
[2024-02-29 16:05:51.504] 14.41
[2024-02-29 16:05:51.520] 23.84
[2024-02-29 16:05:51.520] 28.94
[2024-02-29 16:05:51.528] 28.78
[2024-02-29 16:05:51.544] 24.87
[2024-02-29 16:05:51.553] 19.78
[2024-02-29 16:05:51.559] 16.91
[2024-02-29 16:05:51.567] 17.37
[2024-02-29 16:05:51.575] 19.44
[2024-02-29 16:05:51.583] 20.50
[2024-02-29 16:05:51.591] 20.34
[2024-02-29 16:05:51.599] 20.31
[2024-02-29 16:05:51.607] 20.50
[2024-02-29 16:05:51.615] 20.56
[2024-02-29 16:05:51.623] 20.47
[2024-02-29 16:05:51.631] 19.97
[2024-02-29 16:05:51.639] 18.75
[2024-02-29 16:05:51.647] 17.44
[2024-02-29 16:05:51.655] 17.25
[2024-02-29 16:05:51.663] 17.47
[2024-02-29 16:05:51.671] 16.25
[2024-02-29 16:05:51.679] 12.97
[2024-02-29 16:05:51.687] 8.91
[2024-02-29 16:05:51.695] 6.97
[2024-02-29 16:05:51.703] 9.84
[2024-02-29 16:05:51.711] 18.00
[2024-02-29 16:05:51.719] 29.72
[2024-02-29 16:05:51.727] 41.25
[2024-02-29 16:05:51.735] 48.91
[2024-02-29 16:05:51.743] 49.66
[2024-02-29 16:05:51.751] 42.75
[2024-02-29 16:05:51.759] 30.78
[2024-02-29 16:05:51.767] 18.44
[2024-02-29 16:05:51.775] 9.88
[2024-02-29 16:05:51.783] 6.50
[2024-02-29 16:05:51.791] 6.28
[2024-02-29 16:05:51.799] 5.19
[2024-02-29 16:05:51.807] -0.06
[2024-02-29 16:05:51.815] -9.00
[2024-02-29 16:05:51.823] -18.09
[2024-02-29 16:05:51.823] -24.12
[2024-02-29 16:05:51.839] -25.97
[2024-02-29 16:05:51.847] -24.09
[2024-02-29 16:05:51.855] -19.59
[2024-02-29 16:05:51.863] -15.03
[2024-02-29 16:05:51.871] -13.47
[2024-02-29 16:05:51.879] -16.31
[2024-02-29 16:05:51.887] -23.22
[2024-02-29 16:05:51.895] -33.00
[2024-02-29 16:05:51.903] -42.53
[2024-02-29 16:05:51.911] -47.75
[2024-02-29 16:05:51.919] -46.03
[2024-02-29 16:05:51.927] -38.53
[2024-02-29 16:05:51.935] -29.44
[2024-02-29 16:05:51.943] -23.97
[2024-02-29 16:05:51.951] -25.47
[2024-02-29 16:05:51.959] -32.34
[2024-02-29 16:05:51.967] -37.88
[2024-02-29 16:05:51.975] -36.47
[2024-02-29 16:05:51.983] -27.59
[2024-02-29 16:05:51.991] -15.50
[2024-02-29 16:05:51.999] -4.94
[2024-02-29 16:05:52.007] 0.94
[2024-02-29 16:05:52.015] 0.47
[2024-02-29 16:05:52.023] -5.28
[2024-02-29 16:05:52.031] -11.56
[2024-02-29 16:05:52.039] -13.81
[2024-02-29 16:05:52.047] -11.38
[2024-02-29 16:05:52.055] -7.41
[2024-02-29 16:05:52.064] -5.53
[2024-02-29 16:05:52.074] -6.81
[2024-02-29 16:05:52.076] -10.00
[2024-02-29 16:05:52.084] -12.66
[2024-02-29 16:05:52.092] -11.63
[2024-02-29 16:05:52.104] -3.56
[2024-02-29 16:05:52.109] 12.50
[2024-02-29 16:05:52.117] 35.25
[2024-02-29 16:05:52.125] 61.09
[2024-02-29 16:05:52.133] 82.19
[2024-02-29 16:05:52.149] 90.00
[2024-02-29 16:05:52.149] 82.25
[2024-02-29 16:05:52.157] 65.28
[2024-02-29 16:05:52.173] 46.44
[2024-02-29 16:05:52.173] 27.53
[2024-02-29 16:05:52.181] 4.38
[2024-02-29 16:05:52.197] -26.31
[2024-02-29 16:05:52.197] -59.81
[2024-02-29 16:05:52.205] -84.06
[2024-02-29 16:05:52.213] -89.03
[2024-02-29 16:05:52.221] -75.41
[2024-02-29 16:05:52.229] -54.19
[2024-02-29 16:05:52.237] -38.22
[2024-02-29 16:05:52.245] -32.91
[2024-02-29 16:05:52.253] -33.81
[2024-02-29 16:05:52.261] -32.72
[2024-02-29 16:05:52.269] -26.72
[2024-02-29 16:05:52.277] -20.91
[2024-02-29 16:05:52.285] -20.62
[2024-02-29 16:05:52.293] -25.06
[2024-02-29 16:05:52.301] -28.84
[2024-02-29 16:05:52.309] -27.69
[2024-02-29 16:05:52.317] -21.97
[2024-02-29 16:05:52.325] -15.00
[2024-02-29 16:05:52.333] -10.22
[2024-02-29 16:05:52.349] -8.53
[2024-02-29 16:05:52.349] -8.69
[2024-02-29 16:05:52.357] -8.56
[2024-02-29 16:05:52.373] -6.94
[2024-02-29 16:05:52.373] -4.34
[2024-02-29 16:05:52.389] -1.53
[2024-02-29 16:05:52.397] 0.50
[2024-02-29 16:05:52.397] 1.66
[2024-02-29 16:05:52.405] 2.38
[2024-02-29 16:05:52.413] 3.22
[2024-02-29 16:05:52.421] 4.38
[2024-02-29 16:05:52.429] 5.91
[2024-02-29 16:05:52.437] 9.19
[2024-02-29 16:05:52.445] 17.53
[2024-02-29 16:05:52.453] 34.56
[2024-02-29 16:05:52.461] 58.84
[2024-02-29 16:05:52.469] 80.19
[2024-02-29 16:05:52.477] 85.03
[2024-02-29 16:05:52.485] 69.50
[2024-02-29 16:05:52.493] 45.75
[2024-02-29 16:05:52.501] 33.22
[2024-02-29 16:05:52.509] 43.44
[2024-02-29 16:05:52.517] 73.09
[2024-02-29 16:05:52.525] 108.41
[2024-02-29 16:05:52.533] 135.13
[2024-02-29 16:05:52.549] 146.28
[2024-02-29 16:05:52.549] 142.91
[2024-02-29 16:05:52.565] 131.00
[2024-02-29 16:05:52.573] 116.87
[2024-02-29 16:05:52.581] 104.00
[2024-02-29 16:05:52.581] 93.75
[2024-02-29 16:05:52.590] 85.72
[2024-02-29 16:05:52.604] 79.25
[2024-02-29 16:05:52.611] 73.28
[2024-02-29 16:05:52.611] 67.91
[2024-02-29 16:05:52.619] 63.56
[2024-02-29 16:05:52.627] 59.75
[2024-02-29 16:05:52.635] 55.16
[2024-02-29 16:05:52.643] 49.31
[2024-02-29 16:05:52.651] 42.75
[2024-02-29 16:05:52.659] 36.47
[2024-02-29 16:05:52.675] 31.25
[2024-02-29 16:05:52.683] 27.12
[2024-02-29 16:05:52.691] 23.59
[2024-02-29 16:05:52.699] 19.91
[2024-02-29 16:05:52.707] 15.97
[2024-02-29 16:05:52.715] 12.00
[2024-02-29 16:05:52.723] 8.31
[2024-02-29 16:05:52.731] 5.00
[2024-02-29 16:05:52.739] 2.03
[2024-02-29 16:05:52.747] -0.56
[2024-02-29 16:05:52.755] -3.09
[2024-02-29 16:05:52.763] -5.56
[2024-02-29 16:05:52.763] -7.94
[2024-02-29 16:05:52.771] -10.16
[2024-02-29 16:05:52.779] -12.09
[2024-02-29 16:05:52.787] -13.91
[2024-02-29 16:05:52.803] -15.53
[2024-02-29 16:05:52.803] -17.00
[2024-02-29 16:05:52.811] -18.37
[2024-02-29 16:05:52.827] -19.72
[2024-02-29 16:05:52.835] -20.78
[2024-02-29 16:05:52.843] -21.84
[2024-02-29 16:05:52.851] -22.72
[2024-02-29 16:05:52.859] -23.50
[2024-02-29 16:05:52.867] -24.16
[2024-02-29 16:05:52.875] -24.72
[2024-02-29 16:05:52.883] -25.25
[2024-02-29 16:05:52.891] -25.59
[2024-02-29 16:05:52.899] -25.91
[2024-02-29 16:05:52.907] -26.22
[2024-02-29 16:05:52.915] -26.25
[2024-02-29 16:05:52.923] -26.34
[2024-02-29 16:05:52.931] -26.37
[2024-02-29 16:05:52.939] -26.31
[2024-02-29 16:05:52.947] -26.22
[2024-02-29 16:05:52.955] -26.03
[2024-02-29 16:05:52.955] -25.75
[2024-02-29 16:05:52.963] -25.47
[2024-02-29 16:05:52.979] -25.16
[2024-02-29 16:05:52.987] -24.78
[2024-02-29 16:05:52.995] -24.47
[2024-02-29 16:05:53.003] -25.03
[2024-02-29 16:05:53.011] -27.78
[2024-02-29 16:05:53.019] -33.94
[2024-02-29 16:05:53.027] -43.56
[2024-02-29 16:05:53.035] -55.59
[2024-02-29 16:05:53.043] -69.06
[2024-02-29 16:05:53.051] -81.75
[2024-02-29 16:05:53.059] -89.44
[2024-02-29 16:05:53.067] -90.56
[2024-02-29 16:05:53.075] -88.72
[2024-02-29 16:05:53.083] -87.94
[2024-02-29 16:05:53.091] -88.87
[2024-02-29 16:05:53.099] -88.84
[2024-02-29 16:05:53.107] -86.00
[2024-02-29 16:05:53.115] -82.28
[2024-02-29 16:05:53.124] -81.37
[2024-02-29 16:05:53.133] -84.50
[2024-02-29 16:05:53.141] -88.69
[2024-02-29 16:05:53.141] -88.12
[2024-02-29 16:05:53.149] -78.87
[2024-02-29 16:05:53.157] -63.38
[2024-02-29 16:05:53.165] -49.25
[2024-02-29 16:05:53.173] -44.31
[2024-02-29 16:05:53.181] -50.50
[2024-02-29 16:05:53.189] -61.81
[2024-02-29 16:05:53.197] -68.22
[2024-02-29 16:05:53.205] -62.53
[2024-02-29 16:05:53.213] -47.47
[2024-02-29 16:05:53.221] -31.75
[2024-02-29 16:05:53.229] -22.00
[2024-02-29 16:05:53.237] -19.44
[2024-02-29 16:05:53.245] -21.03
[2024-02-29 16:05:53.253] -23.03
[2024-02-29 16:05:53.269] -22.72
[2024-02-29 16:05:53.277] -18.78
[2024-02-29 16:05:53.285] -11.28
[2024-02-29 16:05:53.293] -2.09
[2024-02-29 16:05:53.301] 6.09
[2024-02-29 16:05:53.309] 9.34
[2024-02-29 16:05:53.317] 5.44
[2024-02-29 16:05:53.325] -2.19
[2024-02-29 16:05:53.325] -7.34
[2024-02-29 16:05:53.333] -6.25
[2024-02-29 16:05:53.341] 0.75
[2024-02-29 16:05:53.349] 10.41
[2024-02-29 16:05:53.357] 18.81
[2024-02-29 16:05:53.365] 23.53
[2024-02-29 16:05:53.373] 26.44
[2024-02-29 16:05:53.381] 30.75
[2024-02-29 16:05:53.397] 37.16
[2024-02-29 16:05:53.397] 41.25
[2024-02-29 16:05:53.405] 37.34
[2024-02-29 16:05:53.421] 25.78
[2024-02-29 16:05:53.421] 14.38
[2024-02-29 16:05:53.429] 11.03
[2024-02-29 16:05:53.445] 16.69
[2024-02-29 16:05:53.453] 25.69
[2024-02-29 16:05:53.461] 31.66
[2024-02-29 16:05:53.469] 32.31
[2024-02-29 16:05:53.477] 29.56
[2024-02-29 16:05:53.485] 27.34
[2024-02-29 16:05:53.493] 28.62
[2024-02-29 16:05:53.501] 33.22
[2024-02-29 16:05:53.509] 37.50
[2024-02-29 16:05:53.517] 38.75
[2024-02-29 16:05:53.517] 38.13
[2024-02-29 16:05:53.525] 39.50
[2024-02-29 16:05:53.533] 44.59
[2024-02-29 16:05:53.549] 50.41
[2024-02-29 16:05:53.549] 52.66
[2024-02-29 16:05:53.557] 50.06
[2024-02-29 16:05:53.573] 45.44
[2024-02-29 16:05:53.573] 43.72
[2024-02-29 16:05:53.581] 48.00
[2024-02-29 16:05:53.597] 56.14
[2024-02-29 16:05:53.597] 61.83
[2024-02-29 16:05:53.613] 60.67
[2024-02-29 16:05:53.621] 54.25
[2024-02-29 16:05:53.629] 48.16
[2024-02-29 16:05:53.637] 45.31
[2024-02-29 16:05:53.645] 42.00
[2024-02-29 16:05:53.654] 32.55
[2024-02-29 16:05:53.663] 17.08
[2024-02-29 16:05:53.671] 3.00
[2024-02-29 16:05:53.671] -2.05
[2024-02-29 16:05:53.679] 1.81
[2024-02-29 16:05:53.695] 7.48
[2024-02-29 16:05:53.703] 10.05
[2024-02-29 16:05:53.711] 12.08
[2024-02-29 16:05:53.711] 19.41
[2024-02-29 16:05:53.719] 31.31
[2024-02-29 16:05:53.727] 40.08
[2024-02-29 16:05:53.735] 40.47
[2024-02-29 16:05:53.743] 35.14
[2024-02-29 16:05:53.751] 31.34
[2024-02-29 16:05:53.759] 35.39
[2024-02-29 16:05:53.767] 47.14
[2024-02-29 16:05:53.775] 58.66
[2024-02-29 16:05:53.783] 60.31
[2024-02-29 16:05:53.791] 50.17
[2024-02-29 16:05:53.799] 34.69
[2024-02-29 16:05:53.807] 19.94
[2024-02-29 16:05:53.823] 8.94
[2024-02-29 16:05:53.823] 4.69
[2024-02-29 16:05:53.831] 8.55
[2024-02-29 16:05:53.847] 17.27
[2024-02-29 16:05:53.847] 25.73
[2024-02-29 16:05:53.855] 31.19
[2024-02-29 16:05:53.871] 32.88
[2024-02-29 16:05:53.879] 30.45
[2024-02-29 16:05:53.887] 24.09
[2024-02-29 16:05:53.895] 15.97
[2024-02-29 16:05:53.895] 9.59
[2024-02-29 16:05:53.903] 7.97
[2024-02-29 16:05:53.911] 11.13
[2024-02-29 16:05:53.919] 16.00
[2024-02-29 16:05:53.927] 17.22
[2024-02-29 16:05:53.935] 11.69
[2024-02-29 16:05:53.943] 3.19
[2024-02-29 16:05:53.951] -1.69
[2024-02-29 16:05:53.959] -2.22
[2024-02-29 16:05:53.967] -3.34
[2024-02-29 16:05:53.975] -8.06
[2024-02-29 16:05:53.983] -14.50
[2024-02-29 16:05:53.999] -17.94
[2024-02-29 16:05:53.999] -15.53
[2024-02-29 16:05:54.007] -10.16
[2024-02-29 16:05:54.023] -7.06
[2024-02-29 16:05:54.023] -8.13
[2024-02-29 16:05:54.039] -9.94
[2024-02-29 16:05:54.047] -8.28
[2024-02-29 16:05:54.055] -2.81
[2024-02-29 16:05:54.063] 2.13
[2024-02-29 16:05:54.071] 0.72
[2024-02-29 16:05:54.079] -7.81
[2024-02-29 16:05:54.079] -17.12
[2024-02-29 16:05:54.087] -21.12
[2024-02-29 16:05:54.095] -20.41
[2024-02-29 16:05:54.103] -18.28
[2024-02-29 16:05:54.111] -15.78
[2024-02-29 16:05:54.119] -14.28
[2024-02-29 16:05:54.127] -16.69
[2024-02-29 16:05:54.135] -22.09
[2024-02-29 16:05:54.143] -26.75
[2024-02-29 16:05:54.151] -29.03
[2024-02-29 16:05:54.159] -30.69
[2024-02-29 16:05:54.175] -35.28
[2024-02-29 16:05:54.175] -45.75
[2024-02-29 16:05:54.191] -59.91
[2024-02-29 16:05:54.197] -72.62
[2024-02-29 16:05:54.207] -78.75
[2024-02-29 16:05:54.215] -74.62
[2024-02-29 16:05:54.223] -60.28
[2024-02-29 16:05:54.231] -43.31
[2024-02-29 16:05:54.239] -33.88
[2024-02-29 16:05:54.247] -35.16
[2024-02-29 16:05:54.255] -40.22
[2024-02-29 16:05:54.263] -40.22
[2024-02-29 16:05:54.263] -34.16
[2024-02-29 16:05:54.271] -28.25
[2024-02-29 16:05:54.279] -28.34
[2024-02-29 16:05:54.287] -35.75
[2024-02-29 16:05:54.295] -46.84
[2024-02-29 16:05:54.303] -54.34
[2024-02-29 16:05:54.311] -53.41
[2024-02-29 16:05:54.327] -45.16
[2024-02-29 16:05:54.327] -35.16
[2024-02-29 16:05:54.335] -28.50
[2024-02-29 16:05:54.351] -26.84
[2024-02-29 16:05:54.359] -27.81
[2024-02-29 16:05:54.367] -28.44
[2024-02-29 16:05:54.375] -26.87
[2024-02-29 16:05:54.383] -23.44
[2024-02-29 16:05:54.391] -19.59
[2024-02-29 16:05:54.399] -16.72
[2024-02-29 16:05:54.407] -15.25
[2024-02-29 16:05:54.415] -14.31
[2024-02-29 16:05:54.423] -13.28
[2024-02-29 16:05:54.431] -11.78
[2024-02-29 16:05:54.439] -9.88
[2024-02-29 16:05:54.447] -8.00
[2024-02-29 16:05:54.455] -6.47
[2024-02-29 16:05:54.455] -5.33
[2024-02-29 16:05:54.463] -4.33
[2024-02-29 16:05:54.471] -3.30
[2024-02-29 16:05:54.479] -2.23
[2024-02-29 16:05:54.487] -1.11
[2024-02-29 16:05:54.495] 0.00
[2024-02-29 16:05:54.503] 0.94
[2024-02-29 16:05:54.511] 1.69
[2024-02-29 16:05:54.527] 2.41
[2024-02-29 16:05:54.535] 3.09
[2024-02-29 16:05:54.543] 3.84
[2024-02-29 16:05:54.551] 4.61
[2024-02-29 16:05:54.559] 5.30
[2024-02-29 16:05:54.567] 5.75
[2024-02-29 16:05:54.575] 6.05
[2024-02-29 16:05:54.583] 6.28
[2024-02-29 16:05:54.591] 6.63
[2024-02-29 16:05:54.599] 7.08
[2024-02-29 16:05:54.607] 7.52
[2024-02-29 16:05:54.615] 7.88
[2024-02-29 16:05:54.623] 8.11
[2024-02-29 16:05:54.631] 8.25
[2024-02-29 16:05:54.639] 8.41
[2024-02-29 16:05:54.647] 8.55
[2024-02-29 16:05:54.647] 8.70
[2024-02-29 16:05:54.655] 8.81
[2024-02-29 16:05:54.663] 8.89
[2024-02-29 16:05:54.671] 9.02
[2024-02-29 16:05:54.679] 9.08
[2024-02-29 16:05:54.687] 9.11
[2024-02-29 16:05:54.703] 9.08
[2024-02-29 16:05:54.711] 9.02
[2024-02-29 16:05:54.715] 8.97
[2024-02-29 16:05:54.728] 8.91
[2024-02-29 16:05:54.734] 8.84
[2024-02-29 16:05:54.742] 8.77
[2024-02-29 16:05:54.750] 8.73
[2024-02-29 16:05:54.758] 8.63
[2024-02-29 16:05:54.766] 8.44
[2024-02-29 16:05:54.774] 8.28
[2024-02-29 16:05:54.782] 8.16
[2024-02-29 16:05:54.790] 8.00
[2024-02-29 16:05:54.798] 7.86
[2024-02-29 16:05:54.806] 7.72
[2024-02-29 16:05:54.814] 7.59
[2024-02-29 16:05:54.822] 7.50
[2024-02-29 16:05:54.830] 7.38
[2024-02-29 16:05:54.838] 7.19
[2024-02-29 16:05:54.846] 6.92
[2024-02-29 16:05:54.854] 6.78
[2024-02-29 16:05:54.862] 7.91
[2024-02-29 16:05:54.870] 12.98
[2024-02-29 16:05:54.878] 23.30
[2024-02-29 16:05:54.886] 36.59
[2024-02-29 16:05:54.894] 48.38
[2024-02-29 16:05:54.902] 54.38
[2024-02-29 16:05:54.910] 52.97
[2024-02-29 16:05:54.918] 46.97
[2024-02-29 16:05:54.926] 41.39
[2024-02-29 16:05:54.934] 40.33
[2024-02-29 16:05:54.942] 45.25
[2024-02-29 16:05:54.950] 53.17
[2024-02-29 16:05:54.958] 57.27
[2024-02-29 16:05:54.966] 51.88
[2024-02-29 16:05:54.974] 39.73
[2024-02-29 16:05:54.982] 31.22
[2024-02-29 16:05:54.990] 32.75
[2024-02-29 16:05:54.998] 39.47
[2024-02-29 16:05:55.006] 43.16
[2024-02-29 16:05:55.014] 41.27
[2024-02-29 16:05:55.022] 35.36
[2024-02-29 16:05:55.030] 25.16
[2024-02-29 16:05:55.038] 9.19
[2024-02-29 16:05:55.046] -9.39
[2024-02-29 16:05:55.054] -24.53
[2024-02-29 16:05:55.062] -35.73
[2024-02-29 16:05:55.070] -47.31
[2024-02-29 16:05:55.078] -59.88
[2024-02-29 16:05:55.086] -67.33
[2024-02-29 16:05:55.094] -63.91
[2024-02-29 16:05:55.102] -49.92
[2024-02-29 16:05:55.110] -30.92
[2024-02-29 16:05:55.118] -14.17
[2024-02-29 16:05:55.126] -2.34
[2024-02-29 16:05:55.134] 12.31
[2024-02-29 16:05:55.142] 41.19
[2024-02-29 16:05:55.150] 81.27
[2024-02-29 16:05:55.158] 111.77
[2024-02-29 16:05:55.166] 112.03
[2024-02-29 16:05:55.174] 81.42
[2024-02-29 16:05:55.182] 42.23
[2024-02-29 16:05:55.190] 22.89
[2024-02-29 16:05:55.198] 33.92
[2024-02-29 16:05:55.206] 58.28
[2024-02-29 16:05:55.214] 69.75
[2024-02-29 16:05:55.222] 58.80
[2024-02-29 16:05:55.230] 34.14
[2024-02-29 16:05:55.239] 9.45
[2024-02-29 16:05:55.247] -4.34
