[2024-02-29 13:45:19.619] 
[2024-02-29 13:46:17.394] -3.06
[2024-02-29 13:46:17.402] 9.44
[2024-02-29 13:46:17.410] 9.88
[2024-02-29 13:46:17.418] -2.00
[2024-02-29 13:46:17.426] -8.88
[2024-02-29 13:46:17.434] -0.91
[2024-02-29 13:46:17.442] 10.63
[2024-02-29 13:46:17.451] 9.72
[2024-02-29 13:46:17.459] -3.09
[2024-02-29 13:46:17.467] -10.53
[2024-02-29 13:46:17.475] -2.38
[2024-02-29 13:46:17.483] 10.06
[2024-02-29 13:46:17.487] 10.56
[2024-02-29 13:46:17.495] -0.69
[2024-02-29 13:46:17.505] -6.78
[2024-02-29 13:46:17.512] 1.72
[2024-02-29 13:46:17.520] 12.56
[2024-02-29 13:46:17.528] 10.38
[2024-02-29 13:46:17.537] -2.63
[2024-02-29 13:46:17.545] -8.34
[2024-02-29 13:46:17.553] 1.69
[2024-02-29 13:46:17.561] 13.63
[2024-02-29 13:46:17.570] 11.16
[2024-02-29 13:46:17.578] -3.16
[2024-02-29 13:46:17.586] -10.34
[2024-02-29 13:46:17.594] -0.88
[2024-02-29 13:46:17.602] 11.78
[2024-02-29 13:46:17.610] 10.53
[2024-02-29 13:46:17.619] -3.78
[2024-02-29 13:46:17.626] -12.81
[2024-02-29 13:46:17.635] -4.94
[2024-02-29 13:46:17.643] 8.22
[2024-02-29 13:46:17.652] 9.53
[2024-02-29 13:46:17.660] -2.34
[2024-02-29 13:46:17.668] -10.84
[2024-02-29 13:46:17.672] -4.28
[2024-02-29 13:46:17.682] 7.41
[2024-02-29 13:46:17.687] 8.50
[2024-02-29 13:46:17.697] -2.41
[2024-02-29 13:46:17.706] -9.38
[2024-02-29 13:46:17.713] -2.16
[2024-02-29 13:46:17.721] 9.03
[2024-02-29 13:46:17.731] 8.59
[2024-02-29 13:46:17.738] -4.31
[2024-02-29 13:46:17.746] -13.16
[2024-02-29 13:46:17.755] -6.34
[2024-02-29 13:46:17.762] 6.53
[2024-02-29 13:46:17.770] 8.84
[2024-02-29 13:46:17.779] -2.50
[2024-02-29 13:46:17.787] -12.03
[2024-02-29 13:46:17.795] -7.19
[2024-02-29 13:46:17.803] 4.88
[2024-02-29 13:46:17.811] 7.91
[2024-02-29 13:46:17.819] -2.03
[2024-02-29 13:46:17.828] -11.16
[2024-02-29 13:46:17.836] -6.69
[2024-02-29 13:46:17.844] 4.78
[2024-02-29 13:46:17.852] 7.72
[2024-02-29 13:46:17.857] -2.78
[2024-02-29 13:46:17.863] -13.13
[2024-02-29 13:46:17.872] -9.53
[2024-02-29 13:46:17.883] 2.84
[2024-02-29 13:46:17.889] 7.91
[2024-02-29 13:46:17.897] -0.97
[2024-02-29 13:46:17.907] -11.88
[2024-02-29 13:46:17.914] -10.00
[2024-02-29 13:46:17.922] 1.47
[2024-02-29 13:46:17.932] 7.47
[2024-02-29 13:46:17.938] 0.47
[2024-02-29 13:46:17.946] -8.75
[2024-02-29 13:46:17.956] -6.66
[2024-02-29 13:46:17.963] 3.53
[2024-02-29 13:46:17.971] 7.91
[2024-02-29 13:46:17.980] 0.06
[2024-02-29 13:46:17.987] -8.63
[2024-02-29 13:46:17.996] -5.50
[2024-02-29 13:46:18.004] 5.25
[2024-02-29 13:46:18.012] 9.09
[2024-02-29 13:46:18.020] 0.37
[2024-02-29 13:46:18.028] -8.94
[2024-02-29 13:46:18.037] -5.78
[2024-02-29 13:46:18.045] 5.25
[2024-02-29 13:46:18.049] 9.47
[2024-02-29 13:46:18.058] 0.56
[2024-02-29 13:46:18.064] -9.44
[2024-02-29 13:46:18.073] -6.84
[2024-02-29 13:46:18.082] 4.38
[2024-02-29 13:46:18.090] 9.31
[2024-02-29 13:46:18.098] 0.72
[2024-02-29 13:46:18.107] -9.94
[2024-02-29 13:46:18.115] -8.16
[2024-02-29 13:46:18.123] 3.16
[2024-02-29 13:46:18.132] 8.94
[2024-02-29 13:46:18.139] 1.41
[2024-02-29 13:46:18.147] -8.88
[2024-02-29 13:46:18.157] -7.63
[2024-02-29 13:46:18.163] 3.03
[2024-02-29 13:46:18.172] 8.56
[2024-02-29 13:46:18.182] 1.22
[2024-02-29 13:46:18.188] -8.88
[2024-02-29 13:46:18.196] -7.44
[2024-02-29 13:46:18.206] 3.28
[2024-02-29 13:46:18.213] 8.91
[2024-02-29 13:46:18.221] 1.63
[2024-02-29 13:46:18.230] -8.63
[2024-02-29 13:46:18.233] -7.28
[2024-02-29 13:46:18.240] 3.34
[2024-02-29 13:46:18.248] 8.88
[2024-02-29 13:46:18.257] 0.91
[2024-02-29 13:46:18.266] -10.22
[2024-02-29 13:46:18.274] -9.44
[2024-02-29 13:46:18.282] 1.84
[2024-02-29 13:46:18.290] 8.94
[2024-02-29 13:46:18.299] 2.66
[2024-02-29 13:46:18.308] -7.72
[2024-02-29 13:46:18.315] -7.31
[2024-02-29 13:46:18.323] 2.69
[2024-02-29 13:46:18.333] 8.34
[2024-02-29 13:46:18.340] 0.34
[2024-02-29 13:46:18.348] -11.72
[2024-02-29 13:46:18.357] -11.84
[2024-02-29 13:46:18.364] -0.09
[2024-02-29 13:46:18.372] 8.88
[2024-02-29 13:46:18.382] 3.47
[2024-02-29 13:46:18.389] -8.16
[2024-02-29 13:46:18.397] -9.81
[2024-02-29 13:46:18.407] 0.06
[2024-02-29 13:46:18.413] 7.75
[2024-02-29 13:46:18.422] 2.22
[2024-02-29 13:46:18.426] -9.13
[2024-02-29 13:46:18.434] -10.41
[2024-02-29 13:46:18.442] 0.12
[2024-02-29 13:46:18.450] 8.44
[2024-02-29 13:46:18.458] 3.13
[2024-02-29 13:46:18.467] -8.41
[2024-02-29 13:46:18.475] -10.09
[2024-02-29 13:46:18.483] 0.19
[2024-02-29 13:46:18.491] 8.66
[2024-02-29 13:46:18.499] 3.78
[2024-02-29 13:46:18.508] -7.44
[2024-02-29 13:46:18.516] -9.00
[2024-02-29 13:46:18.524] 0.88
[2024-02-29 13:46:18.532] 8.47
[2024-02-29 13:46:18.540] 1.84
[2024-02-29 13:46:18.548] -12.06
[2024-02-29 13:46:18.557] -15.00
[2024-02-29 13:46:18.565] -3.16
[2024-02-29 13:46:18.573] 8.66
[2024-02-29 13:46:18.582] 5.41
[2024-02-29 13:46:18.589] -8.00
[2024-02-29 13:46:18.598] -13.06
[2024-02-29 13:46:18.607] -3.47
[2024-02-29 13:46:18.609] 7.34
[2024-02-29 13:46:18.618] 3.78
[2024-02-29 13:46:18.625] -10.19
[2024-02-29 13:46:18.634] -15.41
[2024-02-29 13:46:18.643] -4.88
[2024-02-29 13:46:18.651] 8.00
[2024-02-29 13:46:18.659] 5.72
[2024-02-29 13:46:18.667] -8.88
[2024-02-29 13:46:18.675] -15.84
[2024-02-29 13:46:18.684] -5.94
[2024-02-29 13:46:18.692] 7.94
[2024-02-29 13:46:18.700] 7.34
[2024-02-29 13:46:18.708] -6.31
[2024-02-29 13:46:18.716] -13.44
[2024-02-29 13:46:18.725] -4.47
[2024-02-29 13:46:18.733] 8.66
[2024-02-29 13:46:18.741] 8.22
[2024-02-29 13:46:18.749] -4.31
[2024-02-29 13:46:18.758] -10.59
[2024-02-29 13:46:18.766] -2.00
[2024-02-29 13:46:18.774] 9.69
[2024-02-29 13:46:18.783] 8.09
[2024-02-29 13:46:18.790] -4.47
[2024-02-29 13:46:18.794] -10.03
[2024-02-29 13:46:18.802] -0.94
[2024-02-29 13:46:18.810] 10.69
[2024-02-29 13:46:18.819] 8.63
[2024-02-29 13:46:18.827] -4.13
[2024-02-29 13:46:18.835] -9.53
[2024-02-29 13:46:18.843] -0.31
[2024-02-29 13:46:18.851] 10.72
[2024-02-29 13:46:18.860] 7.50
[2024-02-29 13:46:18.868] -6.91
[2024-02-29 13:46:18.876] -13.00
[2024-02-29 13:46:18.884] -2.78
[2024-02-29 13:46:18.892] 10.66
[2024-02-29 13:46:18.901] 8.75
[2024-02-29 13:46:18.909] -6.28
[2024-02-29 13:46:18.917] -14.16
[2024-02-29 13:46:18.925] -4.63
[2024-02-29 13:46:18.934] 9.53
[2024-02-29 13:46:18.942] 8.75
[2024-02-29 13:46:18.950] -6.16
[2024-02-29 13:46:18.958] -14.53
[2024-02-29 13:46:18.966] -5.28
[2024-02-29 13:46:18.974] 9.34
[2024-02-29 13:46:18.983] 9.31
[2024-02-29 13:46:18.986] -5.63
[2024-02-29 13:46:18.994] -14.56
[2024-02-29 13:46:19.003] -5.53
[2024-02-29 13:46:19.011] 9.50
[2024-02-29 13:46:19.019] 9.59
[2024-02-29 13:46:19.028] -5.59
[2024-02-29 13:46:19.036] -15.09
[2024-02-29 13:46:19.044] -6.03
[2024-02-29 13:46:19.052] 9.72
[2024-02-29 13:46:19.060] 10.88
[2024-02-29 13:46:19.069] -3.53
[2024-02-29 13:46:19.077] -13.06
[2024-02-29 13:46:19.086] -4.78
[2024-02-29 13:46:19.093] 9.94
[2024-02-29 13:46:19.102] 10.44
[2024-02-29 13:46:19.110] -3.91
[2024-02-29 13:46:19.118] -13.00
[2024-02-29 13:46:19.127] -4.28
[2024-02-29 13:46:19.135] 10.56
[2024-02-29 13:46:19.143] 11.03
[2024-02-29 13:46:19.150] -3.56
[2024-02-29 13:46:19.158] -12.69
[2024-02-29 13:46:19.166] -4.06
[2024-02-29 13:46:19.174] 10.56
[2024-02-29 13:46:19.178] 10.44
[2024-02-29 13:46:19.186] -4.94
[2024-02-29 13:46:19.195] -14.63
[2024-02-29 13:46:19.203] -5.44
[2024-02-29 13:46:19.212] 10.59
[2024-02-29 13:46:19.219] 11.53
[2024-02-29 13:46:19.228] -4.03
[2024-02-29 13:46:19.237] -14.47
[2024-02-29 13:46:19.244] -5.91
[2024-02-29 13:46:19.252] 10.16
[2024-02-29 13:46:19.261] 11.09
[2024-02-29 13:46:19.268] -4.91
[2024-02-29 13:46:19.277] -15.91
[2024-02-29 13:46:19.286] -7.06
[2024-02-29 13:46:19.293] 10.06
[2024-02-29 13:46:19.302] 12.03
[2024-02-29 13:46:19.310] -4.06
[2024-02-29 13:46:19.318] -15.69
[2024-02-29 13:46:19.326] -7.31
[2024-02-29 13:46:19.335] 9.88
[2024-02-29 13:46:19.343] 12.34
[2024-02-29 13:46:19.351] -3.34
[2024-02-29 13:46:19.357] -15.00
[2024-02-29 13:46:19.362] -6.78
[2024-02-29 13:46:19.371] 10.22
[2024-02-29 13:46:19.380] 12.50
[2024-02-29 13:46:19.387] -3.31
[2024-02-29 13:46:19.396] -15.00
[2024-02-29 13:46:19.405] -6.72
[2024-02-29 13:46:19.413] 10.53
[2024-02-29 13:46:19.421] 12.75
[2024-02-29 13:46:19.429] -3.19
[2024-02-29 13:46:19.437] -15.13
[2024-02-29 13:46:19.445] -6.88
[2024-02-29 13:46:19.453] 10.53
[2024-02-29 13:46:19.462] 12.81
[2024-02-29 13:46:19.470] -3.84
[2024-02-29 13:46:19.478] -16.31
[2024-02-29 13:46:19.486] -7.84
[2024-02-29 13:46:19.495] 10.59
[2024-02-29 13:46:19.502] 13.81
[2024-02-29 13:46:19.511] -2.53
[2024-02-29 13:46:19.519] -15.41
[2024-02-29 13:46:19.527] -7.53
[2024-02-29 13:46:19.536] 10.50
[2024-02-29 13:46:19.543] 13.72
[2024-02-29 13:46:19.547] -2.53
[2024-02-29 13:46:19.557] -15.31
[2024-02-29 13:46:19.563] -7.28
[2024-02-29 13:46:19.572] 10.97
[2024-02-29 13:46:19.582] 14.16
[2024-02-29 13:46:19.589] -1.97
[2024-02-29 13:46:19.597] -15.00
[2024-02-29 13:46:19.606] -7.03
[2024-02-29 13:46:19.613] 12.06
[2024-02-29 13:46:19.622] 16.87
[2024-02-29 13:46:19.630] 1.59
[2024-02-29 13:46:19.638] -12.44
[2024-02-29 13:46:19.646] -6.72
[2024-02-29 13:46:19.654] 11.22
[2024-02-29 13:46:19.662] 17.34
[2024-02-29 13:46:19.670] 3.91
[2024-02-29 13:46:19.679] -9.97
[2024-02-29 13:46:19.687] -5.91
[2024-02-29 13:46:19.695] 10.69
[2024-02-29 13:46:19.703] 17.56
[2024-02-29 13:46:19.712] 5.78
[2024-02-29 13:46:19.720] -7.94
[2024-02-29 13:46:19.728] -5.53
[2024-02-29 13:46:19.736] 9.78
[2024-02-29 13:46:19.739] 17.56
[2024-02-29 13:46:19.747] 7.63
[2024-02-29 13:46:19.758] -5.66
[2024-02-29 13:46:19.765] -5.06
[2024-02-29 13:46:19.773] 8.28
[2024-02-29 13:46:19.782] 15.75
[2024-02-29 13:46:19.789] 6.97
[2024-02-29 13:46:19.798] -5.75
[2024-02-29 13:46:19.807] -5.34
[2024-02-29 13:46:19.814] 7.88
[2024-02-29 13:46:19.822] 16.22
[2024-02-29 13:46:19.832] 8.53
[2024-02-29 13:46:19.838] -4.56
[2024-02-29 13:46:19.847] -6.19
[2024-02-29 13:46:19.856] 5.44
[2024-02-29 13:46:19.863] 14.25
[2024-02-29 13:46:19.871] 8.00
[2024-02-29 13:46:19.880] -4.31
[2024-02-29 13:46:19.888] -6.44
[2024-02-29 13:46:19.896] 4.53
[2024-02-29 13:46:19.904] 13.63
[2024-02-29 13:46:19.912] 8.25
[2024-02-29 13:46:19.921] -4.06
[2024-02-29 13:46:19.924] -7.31
[2024-02-29 13:46:19.934] 2.44
[2024-02-29 13:46:19.940] 11.25
[2024-02-29 13:46:19.949] 6.47
[2024-02-29 13:46:19.958] -4.91
[2024-02-29 13:46:19.966] -7.56
[2024-02-29 13:46:19.973] 3.16
[2024-02-29 13:46:19.983] 13.63
[2024-02-29 13:46:19.990] 10.03
[2024-02-29 13:46:19.998] -2.75
[2024-02-29 13:46:20.008] -8.41
[2024-02-29 13:46:20.015] 0.22
[2024-02-29 13:46:20.022] 11.22
[2024-02-29 13:46:20.032] 9.69
[2024-02-29 13:46:20.039] -1.84
[2024-02-29 13:46:20.047] -8.06
[2024-02-29 13:46:20.057] -0.44
[2024-02-29 13:46:20.064] 10.53
[2024-02-29 13:46:20.072] 9.69
[2024-02-29 13:46:20.082] -1.63
[2024-02-29 13:46:20.088] -8.50
[2024-02-29 13:46:20.097] -1.44
[2024-02-29 13:46:20.105] 10.19
[2024-02-29 13:46:20.113] 10.47
[2024-02-29 13:46:20.116] -0.81
[2024-02-29 13:46:20.124] -8.81
[2024-02-29 13:46:20.134] -2.66
[2024-02-29 13:46:20.142] 9.56
[2024-02-29 13:46:20.150] 11.06
[2024-02-29 13:46:20.158] 0.12
[2024-02-29 13:46:20.166] -9.00
[2024-02-29 13:46:20.174] -3.84
[2024-02-29 13:46:20.183] 8.63
[2024-02-29 13:46:20.191] 11.19
[2024-02-29 13:46:20.199] 0.66
[2024-02-29 13:46:20.208] -9.09
[2024-02-29 13:46:20.215] -4.38
[2024-02-29 13:46:20.223] 8.81
[2024-02-29 13:46:20.233] 12.50
[2024-02-29 13:46:20.240] 1.75
[2024-02-29 13:46:20.248] -9.44
[2024-02-29 13:46:20.258] -6.03
[2024-02-29 13:46:20.265] 7.34
[2024-02-29 13:46:20.272] 12.16
[2024-02-29 13:46:20.283] 2.22
[2024-02-29 13:46:20.288] -9.28
[2024-02-29 13:46:20.297] -6.44
[2024-02-29 13:46:20.300] 7.09
[2024-02-29 13:46:20.309] 12.50
[2024-02-29 13:46:20.317] 2.56
[2024-02-29 13:46:20.326] -9.56
[2024-02-29 13:46:20.333] -6.94
[2024-02-29 13:46:20.342] 7.31
[2024-02-29 13:46:20.350] 13.66
[2024-02-29 13:46:20.358] 3.72
[2024-02-29 13:46:20.367] -9.63
[2024-02-29 13:46:20.375] -7.84
[2024-02-29 13:46:20.383] 7.16
[2024-02-29 13:46:20.392] 15.03
[2024-02-29 13:46:20.400] 5.31
[2024-02-29 13:46:20.408] -9.34
[2024-02-29 13:46:20.416] -9.13
[2024-02-29 13:46:20.423] 5.34
[2024-02-29 13:46:20.432] 13.69
[2024-02-29 13:46:20.440] 4.84
[2024-02-29 13:46:20.448] -9.31
[2024-02-29 13:46:20.458] -8.66
[2024-02-29 13:46:20.465] 6.63
[2024-02-29 13:46:20.473] 15.56
[2024-02-29 13:46:20.483] 6.06
[2024-02-29 13:46:20.485] -9.66
[2024-02-29 13:46:20.493] -9.97
[2024-02-29 13:46:20.501] 5.72
[2024-02-29 13:46:20.509] 15.84
[2024-02-29 13:46:20.517] 6.94
[2024-02-29 13:46:20.526] -9.25
[2024-02-29 13:46:20.534] -10.47
[2024-02-29 13:46:20.542] 5.03
[2024-02-29 13:46:20.550] 15.56
[2024-02-29 13:46:20.559] 7.03
[2024-02-29 13:46:20.567] -9.28
[2024-02-29 13:46:20.575] -10.59
[2024-02-29 13:46:20.583] 5.44
[2024-02-29 13:46:20.591] 16.47
[2024-02-29 13:46:20.600] 7.66
[2024-02-29 13:46:20.608] -9.53
[2024-02-29 13:46:20.617] -11.47
[2024-02-29 13:46:20.624] 4.84
[2024-02-29 13:46:20.633] 16.81
[2024-02-29 13:46:20.640] 8.22
[2024-02-29 13:46:20.648] -10.03
[2024-02-29 13:46:20.658] -13.66
[2024-02-29 13:46:20.665] 2.00
[2024-02-29 13:46:20.673] 15.34
[2024-02-29 13:46:20.677] 9.09
[2024-02-29 13:46:20.685] -7.38
[2024-02-29 13:46:20.694] -10.19
[2024-02-29 13:46:20.702] 5.38
[2024-02-29 13:46:20.711] 17.34
[2024-02-29 13:46:20.718] 9.13
[2024-02-29 13:46:20.726] -8.81
[2024-02-29 13:46:20.736] -11.44
[2024-02-29 13:46:20.743] 5.34
[2024-02-29 13:46:20.752] 18.50
[2024-02-29 13:46:20.760] 10.03
[2024-02-29 13:46:20.767] -9.34
[2024-02-29 13:46:20.777] -13.84
[2024-02-29 13:46:20.784] 2.28
[2024-02-29 13:46:20.793] 16.41
[2024-02-29 13:46:20.801] 9.66
[2024-02-29 13:46:20.809] -8.91
[2024-02-29 13:46:20.817] -14.19
[2024-02-29 13:46:20.826] 0.69
[2024-02-29 13:46:20.834] 14.56
[2024-02-29 13:46:20.842] 9.13
[2024-02-29 13:46:20.850] -7.84
[2024-02-29 13:46:20.859] -12.09
[2024-02-29 13:46:20.862] 2.50
[2024-02-29 13:46:20.870] 15.34
[2024-02-29 13:46:20.879] 8.72
[2024-02-29 13:46:20.887] -9.28
[2024-02-29 13:46:20.895] -14.34
[2024-02-29 13:46:20.903] 0.12
[2024-02-29 13:46:20.912] 14.16
[2024-02-29 13:46:20.919] 9.28
[2024-02-29 13:46:20.928] -7.59
[2024-02-29 13:46:20.936] -13.13
[2024-02-29 13:46:20.944] 0.19
[2024-02-29 13:46:20.952] 13.53
[2024-02-29 13:46:20.961] 9.16
[2024-02-29 13:46:20.968] -6.13
[2024-02-29 13:46:20.977] -9.91
[2024-02-29 13:46:20.985] 4.09
[2024-02-29 13:46:20.994] 16.19
[2024-02-29 13:46:21.002] 9.53
[2024-02-29 13:46:21.010] -7.56
[2024-02-29 13:46:21.018] -11.88
[2024-02-29 13:46:21.026] 2.91
[2024-02-29 13:46:21.035] 16.41
[2024-02-29 13:46:21.042] 10.47
[2024-02-29 13:46:21.046] -7.78
[2024-02-29 13:46:21.055] -14.53
[2024-02-29 13:46:21.062] -1.63
[2024-02-29 13:46:21.070] 12.91
[2024-02-29 13:46:21.079] 10.22
[2024-02-29 13:46:21.088] -5.41
[2024-02-29 13:46:21.096] -12.25
[2024-02-29 13:46:21.103] -1.12
[2024-02-29 13:46:21.112] 11.94
[2024-02-29 13:46:21.121] 9.31
[2024-02-29 13:46:21.128] -5.69
[2024-02-29 13:46:21.137] -12.53
[2024-02-29 13:46:21.145] -2.03
[2024-02-29 13:46:21.153] 11.16
[2024-02-29 13:46:21.162] 9.69
[2024-02-29 13:46:21.170] -4.31
[2024-02-29 13:46:21.178] -11.22
[2024-02-29 13:46:21.186] -1.63
[2024-02-29 13:46:21.194] 11.09
[2024-02-29 13:46:21.202] 9.94
[2024-02-29 13:46:21.210] -3.84
[2024-02-29 13:46:21.219] -11.44
[2024-02-29 13:46:21.226] -2.56
[2024-02-29 13:46:21.235] 10.28
[2024-02-29 13:46:21.238] 10.13
[2024-02-29 13:46:21.247] -3.25
[2024-02-29 13:46:21.257] -11.84
[2024-02-29 13:46:21.263] -4.41
[2024-02-29 13:46:21.272] 8.56
[2024-02-29 13:46:21.280] 10.19
[2024-02-29 13:46:21.288] -1.53
[2024-02-29 13:46:21.297] -10.41
[2024-02-29 13:46:21.304] -4.25
[2024-02-29 13:46:21.313] 7.94
[2024-02-29 13:46:21.321] 10.19
[2024-02-29 13:46:21.329] -0.63
[2024-02-29 13:46:21.338] -9.28
[2024-02-29 13:46:21.346] -3.75
[2024-02-29 13:46:21.353] 8.16
[2024-02-29 13:46:21.362] 10.84
[2024-02-29 13:46:21.370] 1.78
[2024-02-29 13:46:21.379] -4.91
[2024-02-29 13:46:21.387] 1.47
[2024-02-29 13:46:21.395] 11.88
[2024-02-29 13:46:21.403] 11.59
[2024-02-29 13:46:21.411] -0.34
[2024-02-29 13:46:21.420] -8.25
[2024-02-29 13:46:21.423] -1.19
[2024-02-29 13:46:21.434] 11.19
[2024-02-29 13:46:21.440] 12.88
[2024-02-29 13:46:21.448] 1.66
[2024-02-29 13:46:21.458] -6.75
[2024-02-29 13:46:21.467] -0.72
[2024-02-29 13:46:21.473] 10.88
[2024-02-29 13:46:21.483] 12.13
[2024-02-29 13:46:21.489] 0.84
[2024-02-29 13:46:21.496] -7.91
[2024-02-29 13:46:21.507] -2.19
[2024-02-29 13:46:21.513] 9.75
[2024-02-29 13:46:21.522] 11.91
[2024-02-29 13:46:21.529] 0.59
[2024-02-29 13:46:21.538] -9.47
[2024-02-29 13:46:21.546] -5.09
[2024-02-29 13:46:21.554] 7.25
[2024-02-29 13:46:21.562] 11.25
[2024-02-29 13:46:21.571] 1.63
[2024-02-29 13:46:21.579] -8.47
[2024-02-29 13:46:21.587] -5.38
[2024-02-29 13:46:21.595] 6.22
[2024-02-29 13:46:21.603] 10.56
[2024-02-29 13:46:21.612] 1.28
[2024-02-29 13:46:21.615] -9.59
[2024-02-29 13:46:21.623] -7.53
[2024-02-29 13:46:21.634] 4.25
[2024-02-29 13:46:21.640] 10.31
[2024-02-29 13:46:21.649] 2.50
[2024-02-29 13:46:21.658] -8.31
[2024-02-29 13:46:21.665] -7.22
[2024-02-29 13:46:21.673] 3.69
[2024-02-29 13:46:21.683] 10.03
[2024-02-29 13:46:21.690] 3.34
[2024-02-29 13:46:21.697] -6.31
[2024-02-29 13:46:21.707] -5.03
[2024-02-29 13:46:21.714] 5.22
[2024-02-29 13:46:21.722] 10.16
[2024-02-29 13:46:21.732] 1.97
[2024-02-29 13:46:21.739] -9.16
[2024-02-29 13:46:21.747] -8.19
[2024-02-29 13:46:21.755] 3.44
[2024-02-29 13:46:21.764] 10.69
[2024-02-29 13:46:21.772] 4.13
[2024-02-29 13:46:21.780] -6.97
[2024-02-29 13:46:21.788] -7.19
[2024-02-29 13:46:21.795] 3.25
[2024-02-29 13:46:21.799] 9.97
[2024-02-29 13:46:21.810] 3.41
[2024-02-29 13:46:21.816] -7.63
[2024-02-29 13:46:21.824] -7.84
[2024-02-29 13:46:21.834] 2.94
[2024-02-29 13:46:21.841] 10.50
[2024-02-29 13:46:21.850] 4.50
[2024-02-29 13:46:21.859] -6.44
[2024-02-29 13:46:21.866] -7.03
[2024-02-29 13:46:21.874] 3.13
[2024-02-29 13:46:21.884] 10.13
[2024-02-29 13:46:21.891] 3.69
[2024-02-29 13:46:21.899] -7.72
[2024-02-29 13:46:21.908] -8.50
[2024-02-29 13:46:21.915] 2.19
[2024-02-29 13:46:21.923] 10.16
[2024-02-29 13:46:21.933] 4.22
[2024-02-29 13:46:21.940] -7.78
[2024-02-29 13:46:21.948] -9.50
[2024-02-29 13:46:21.957] 1.03
[2024-02-29 13:46:21.964] 9.69
[2024-02-29 13:46:21.972] 4.78
[2024-02-29 13:46:21.982] -6.72
[2024-02-29 13:46:21.985] -8.63
[2024-02-29 13:46:21.992] 1.34
[2024-02-29 13:46:22.000] 9.50
[2024-02-29 13:46:22.011] 3.97
[2024-02-29 13:46:22.017] -8.09
[2024-02-29 13:46:22.026] -10.25
[2024-02-29 13:46:22.034] 0.37
[2024-02-29 13:46:22.042] 9.69
[2024-02-29 13:46:22.050] 4.91
[2024-02-29 13:46:22.059] -7.44
[2024-02-29 13:46:22.067] -10.38
[2024-02-29 13:46:22.075] -0.16
[2024-02-29 13:46:22.084] 9.44
[2024-02-29 13:46:22.091] 4.94
[2024-02-29 13:46:22.099] -7.66
[2024-02-29 13:46:22.109] -11.06
[2024-02-29 13:46:22.116] -1.00
[2024-02-29 13:46:22.123] 9.03
[2024-02-29 13:46:22.134] 5.00
[2024-02-29 13:46:22.139] -7.88
[2024-02-29 13:46:22.148] -11.88
[2024-02-29 13:46:22.159] -1.84
[2024-02-29 13:46:22.165] 8.88
[2024-02-29 13:46:22.173] 5.34
[2024-02-29 13:46:22.176] -7.63
[2024-02-29 13:46:22.185] -12.06
[2024-02-29 13:46:22.193] -2.25
[2024-02-29 13:46:22.201] 8.75
[2024-02-29 13:46:22.210] 5.09
[2024-02-29 13:46:22.218] -9.06
[2024-02-29 13:46:22.225] -14.63
[2024-02-29 13:46:22.235] -4.31
[2024-02-29 13:46:22.243] 8.47
[2024-02-29 13:46:22.251] 6.31
[2024-02-29 13:46:22.259] -8.03
[2024-02-29 13:46:22.267] -14.81
[2024-02-29 13:46:22.276] -5.19
[2024-02-29 13:46:22.284] 8.19
[2024-02-29 13:46:22.292] 6.88
[2024-02-29 13:46:22.300] -7.16
[2024-02-29 13:46:22.309] -14.34
[2024-02-29 13:46:22.315] -4.97
[2024-02-29 13:46:22.324] 8.47
[2024-02-29 13:46:22.334] 7.34
[2024-02-29 13:46:22.341] -6.94
[2024-02-29 13:46:22.349] -14.50
[2024-02-29 13:46:22.359] -5.22
[2024-02-29 13:46:22.360] 8.78
[2024-02-29 13:46:22.369] 8.22
[2024-02-29 13:46:22.377] -6.00
[2024-02-29 13:46:22.386] -13.91
[2024-02-29 13:46:22.393] -4.94
[2024-02-29 13:46:22.402] 8.94
[2024-02-29 13:46:22.411] 8.44
[2024-02-29 13:46:22.418] -6.00
[2024-02-29 13:46:22.427] -14.06
[2024-02-29 13:46:22.435] -5.09
[2024-02-29 13:46:22.442] 9.19
[2024-02-29 13:46:22.452] 8.78
[2024-02-29 13:46:22.459] -6.16
[2024-02-29 13:46:22.468] -14.81
[2024-02-29 13:46:22.476] -5.66
[2024-02-29 13:46:22.484] 9.38
[2024-02-29 13:46:22.492] 9.41
[2024-02-29 13:46:22.501] -5.84
[2024-02-29 13:46:22.509] -15.31
[2024-02-29 13:46:22.517] -6.31
[2024-02-29 13:46:22.525] 9.28
[2024-02-29 13:46:22.533] 9.94
[2024-02-29 13:46:22.542] -5.31
[2024-02-29 13:46:22.545] -15.22
[2024-02-29 13:46:22.553] -6.47
[2024-02-29 13:46:22.562] 9.53
[2024-02-29 13:46:22.569] 11.06
[2024-02-29 13:46:22.578] -3.16
[2024-02-29 13:46:22.587] -12.72
[2024-02-29 13:46:22.594] -4.75
[2024-02-29 13:46:22.603] 9.63
[2024-02-29 13:46:22.611] 9.59
[2024-02-29 13:46:22.619] -5.94
[2024-02-29 13:46:22.628] -15.59
[2024-02-29 13:46:22.636] -6.28
[2024-02-29 13:46:22.643] 10.25
[2024-02-29 13:46:22.652] 11.50
[2024-02-29 13:46:22.660] -3.97
[2024-02-29 13:46:22.669] -14.63
[2024-02-29 13:46:22.677] -6.41
[2024-02-29 13:46:22.686] 9.69
[2024-02-29 13:46:22.693] 11.19
[2024-02-29 13:46:22.701] -4.00
[2024-02-29 13:46:22.710] -14.47
[2024-02-29 13:46:22.718] -6.00
