[2024-02-29 14:21:25.471] 
[2024-02-29 14:22:20.224] 8.81
[2024-02-29 14:22:20.232] 8.09
[2024-02-29 14:22:20.240] 7.38
[2024-02-29 14:22:20.248] 6.44
[2024-02-29 14:22:20.256] 4.88
[2024-02-29 14:22:20.264] 3.03
[2024-02-29 14:22:20.272] 1.63
[2024-02-29 14:22:20.280] 1.00
[2024-02-29 14:22:20.289] 0.63
[2024-02-29 14:22:20.297] -0.75
[2024-02-29 14:22:20.305] -3.31
[2024-02-29 14:22:20.313] -5.72
[2024-02-29 14:22:20.321] -5.69
[2024-02-29 14:22:20.329] -1.81
[2024-02-29 14:22:20.337] 4.84
[2024-02-29 14:22:20.345] 11.53
[2024-02-29 14:22:20.353] 15.31
[2024-02-29 14:22:20.361] 15.09
[2024-02-29 14:22:20.369] 12.00
[2024-02-29 14:22:20.377] 8.47
[2024-02-29 14:22:20.385] 6.16
[2024-02-29 14:22:20.393] 5.06
[2024-02-29 14:22:20.401] 4.31
[2024-02-29 14:22:20.409] 3.28
[2024-02-29 14:22:20.417] 1.84
[2024-02-29 14:22:20.425] 0.53
[2024-02-29 14:22:20.433] -0.34
[2024-02-29 14:22:20.441] 0.12
[2024-02-29 14:22:20.449] 1.56
[2024-02-29 14:22:20.457] 3.03
[2024-02-29 14:22:20.465] 3.97
[2024-02-29 14:22:20.473] 4.66
[2024-02-29 14:22:20.481] 5.22
[2024-02-29 14:22:20.489] 5.50
[2024-02-29 14:22:20.497] 4.44
[2024-02-29 14:22:20.505] 1.56
[2024-02-29 14:22:20.513] -2.63
[2024-02-29 14:22:20.521] -6.72
[2024-02-29 14:22:20.529] -9.69
[2024-02-29 14:22:20.537] -11.09
[2024-02-29 14:22:20.545] -10.78
[2024-02-29 14:22:20.553] -8.66
[2024-02-29 14:22:20.561] -4.88
[2024-02-29 14:22:20.569] -0.97
[2024-02-29 14:22:20.577] 1.22
[2024-02-29 14:22:20.585] 0.81
[2024-02-29 14:22:20.593] -1.09
[2024-02-29 14:22:20.601] -2.38
[2024-02-29 14:22:20.609] -1.75
[2024-02-29 14:22:20.617] -0.12
[2024-02-29 14:22:20.625] 0.56
[2024-02-29 14:22:20.633] -1.06
[2024-02-29 14:22:20.641] -5.06
[2024-02-29 14:22:20.649] -10.31
[2024-02-29 14:22:20.657] -14.66
[2024-02-29 14:22:20.665] -16.06
[2024-02-29 14:22:20.673] -13.75
[2024-02-29 14:22:20.681] -8.53
[2024-02-29 14:22:20.689] -2.59
[2024-02-29 14:22:20.697] 2.34
[2024-02-29 14:22:20.705] 5.28
[2024-02-29 14:22:20.713] 5.88
[2024-02-29 14:22:20.721] 4.59
[2024-02-29 14:22:20.729] 2.16
[2024-02-29 14:22:20.737] -0.69
[2024-02-29 14:22:20.745] -3.09
[2024-02-29 14:22:20.753] -4.63
[2024-02-29 14:22:20.761] -5.09
[2024-02-29 14:22:20.769] -4.41
[2024-02-29 14:22:20.777] -3.00
[2024-02-29 14:22:20.785] -1.59
[2024-02-29 14:22:20.793] -0.44
[2024-02-29 14:22:20.801] 0.41
[2024-02-29 14:22:20.809] 0.59
[2024-02-29 14:22:20.818] 0.25
[2024-02-29 14:22:20.825] -0.37
[2024-02-29 14:22:20.833] -0.37
[2024-02-29 14:22:20.841] 0.03
[2024-02-29 14:22:20.849] -0.09
[2024-02-29 14:22:20.857] -1.34
[2024-02-29 14:22:20.865] -2.91
[2024-02-29 14:22:20.873] -3.53
[2024-02-29 14:22:20.881] -2.16
[2024-02-29 14:22:20.889] 0.81
[2024-02-29 14:22:20.897] 3.78
[2024-02-29 14:22:20.905] 4.81
[2024-02-29 14:22:20.913] 3.47
[2024-02-29 14:22:20.921] 0.59
[2024-02-29 14:22:20.929] -2.53
[2024-02-29 14:22:20.937] -5.25
[2024-02-29 14:22:20.945] -6.78
[2024-02-29 14:22:20.953] -6.16
[2024-02-29 14:22:20.961] -2.88
[2024-02-29 14:22:20.969] 2.06
[2024-02-29 14:22:20.977] 6.47
[2024-02-29 14:22:20.985] 8.81
[2024-02-29 14:22:20.993] 8.94
[2024-02-29 14:22:21.001] 7.91
[2024-02-29 14:22:21.009] 6.47
[2024-02-29 14:22:21.017] 4.25
[2024-02-29 14:22:21.025] 0.91
[2024-02-29 14:22:21.033] -3.66
[2024-02-29 14:22:21.041] -7.84
[2024-02-29 14:22:21.049] -9.38
[2024-02-29 14:22:21.057] -6.53
[2024-02-29 14:22:21.065] 0.03
[2024-02-29 14:22:21.073] 7.94
[2024-02-29 14:22:21.081] 14.78
[2024-02-29 14:22:21.089] 18.72
[2024-02-29 14:22:21.097] 19.12
[2024-02-29 14:22:21.105] 16.66
[2024-02-29 14:22:21.113] 12.88
[2024-02-29 14:22:21.121] 9.38
[2024-02-29 14:22:21.129] 6.78
[2024-02-29 14:22:21.137] 5.25
[2024-02-29 14:22:21.145] 4.56
[2024-02-29 14:22:21.153] 4.69
[2024-02-29 14:22:21.161] 5.13
[2024-02-29 14:22:21.169] 5.63
[2024-02-29 14:22:21.177] 6.66
[2024-02-29 14:22:21.185] 8.88
[2024-02-29 14:22:21.196] 11.91
[2024-02-29 14:22:21.202] 14.00
[2024-02-29 14:22:21.210] 14.28
[2024-02-29 14:22:21.218] 12.59
[2024-02-29 14:22:21.226] 9.97
[2024-02-29 14:22:21.234] 7.41
[2024-02-29 14:22:21.242] 5.53
[2024-02-29 14:22:21.250] 4.63
[2024-02-29 14:22:21.258] 3.59
[2024-02-29 14:22:21.266] 1.37
[2024-02-29 14:22:21.274] -2.19
[2024-02-29 14:22:21.282] -5.88
[2024-02-29 14:22:21.290] -7.81
[2024-02-29 14:22:21.298] -7.00
[2024-02-29 14:22:21.306] -3.78
[2024-02-29 14:22:21.314] 0.56
[2024-02-29 14:22:21.322] 4.03
[2024-02-29 14:22:21.330] 5.44
[2024-02-29 14:22:21.338] 5.06
[2024-02-29 14:22:21.347] 4.28
[2024-02-29 14:22:21.355] 4.16
[2024-02-29 14:22:21.366] 4.41
[2024-02-29 14:22:21.374] 4.56
[2024-02-29 14:22:21.382] 4.38
[2024-02-29 14:22:21.390] 3.56
[2024-02-29 14:22:21.398] 2.16
[2024-02-29 14:22:21.406] 0.47
[2024-02-29 14:22:21.414] -0.91
[2024-02-29 14:22:21.422] -1.16
[2024-02-29 14:22:21.430] -0.19
[2024-02-29 14:22:21.438] 1.88
[2024-02-29 14:22:21.446] 4.28
[2024-02-29 14:22:21.454] 6.47
[2024-02-29 14:22:21.462] 6.63
[2024-02-29 14:22:21.462] 4.19
[2024-02-29 14:22:21.470] 0.41
[2024-02-29 14:22:21.478] -2.72
[2024-02-29 14:22:21.486] -3.50
[2024-02-29 14:22:21.494] -1.59
[2024-02-29 14:22:21.502] 2.16
[2024-02-29 14:22:21.510] 5.97
[2024-02-29 14:22:21.518] 8.34
[2024-02-29 14:22:21.526] 8.81
[2024-02-29 14:22:21.542] 7.91
[2024-02-29 14:22:21.550] 6.28
[2024-02-29 14:22:21.558] 4.28
[2024-02-29 14:22:21.566] 1.88
[2024-02-29 14:22:21.574] -0.94
[2024-02-29 14:22:21.582] -3.72
[2024-02-29 14:22:21.590] -5.28
[2024-02-29 14:22:21.598] -4.66
[2024-02-29 14:22:21.606] -1.88
[2024-02-29 14:22:21.614] 2.34
[2024-02-29 14:22:21.622] 6.38
[2024-02-29 14:22:21.630] 9.56
[2024-02-29 14:22:21.638] 11.28
[2024-02-29 14:22:21.646] 10.84
[2024-02-29 14:22:21.654] 7.59
[2024-02-29 14:22:21.662] 1.97
[2024-02-29 14:22:21.670] -4.47
[2024-02-29 14:22:21.670] -10.06
[2024-02-29 14:22:21.678] -13.66
[2024-02-29 14:22:21.686] -14.97
[2024-02-29 14:22:21.694] -14.09
[2024-02-29 14:22:21.710] -11.69
[2024-02-29 14:22:21.718] -8.16
[2024-02-29 14:22:21.726] -4.47
[2024-02-29 14:22:21.734] -2.09
[2024-02-29 14:22:21.742] -2.00
[2024-02-29 14:22:21.750] -4.22
[2024-02-29 14:22:21.758] -7.22
[2024-02-29 14:22:21.766] -9.34
[2024-02-29 14:22:21.774] -10.03
[2024-02-29 14:22:21.782] -9.31
[2024-02-29 14:22:21.790] -8.09
[2024-02-29 14:22:21.798] -6.88
[2024-02-29 14:22:21.806] -6.13
[2024-02-29 14:22:21.814] -5.38
[2024-02-29 14:22:21.822] -4.13
[2024-02-29 14:22:21.830] -2.72
[2024-02-29 14:22:21.838] -2.75
[2024-02-29 14:22:21.838] -4.88
[2024-02-29 14:22:21.846] -8.34
[2024-02-29 14:22:21.862] -11.41
[2024-02-29 14:22:21.862] -12.41
[2024-02-29 14:22:21.877] -11.41
[2024-02-29 14:22:21.883] -9.88
[2024-02-29 14:22:21.891] -9.56
[2024-02-29 14:22:21.899] -11.09
[2024-02-29 14:22:21.907] -14.16
[2024-02-29 14:22:21.915] -18.22
[2024-02-29 14:22:21.923] -22.44
[2024-02-29 14:22:21.931] -25.53
[2024-02-29 14:22:21.939] -26.78
[2024-02-29 14:22:21.947] -25.50
[2024-02-29 14:22:21.955] -21.66
[2024-02-29 14:22:21.963] -15.63
[2024-02-29 14:22:21.971] -8.69
[2024-02-29 14:22:21.979] -2.56
[2024-02-29 14:22:21.987] 1.22
[2024-02-29 14:22:21.995] 2.38
[2024-02-29 14:22:22.003] 1.59
[2024-02-29 14:22:22.011] 0.28
[2024-02-29 14:22:22.019] -0.81
[2024-02-29 14:22:22.027] -1.84
[2024-02-29 14:22:22.035] -3.09
[2024-02-29 14:22:22.043] -4.59
[2024-02-29 14:22:22.051] -5.84
[2024-02-29 14:22:22.059] -6.47
[2024-02-29 14:22:22.067] -5.69
[2024-02-29 14:22:22.075] -3.25
[2024-02-29 14:22:22.083] 0.50
[2024-02-29 14:22:22.091] 5.00
[2024-02-29 14:22:22.099] 9.97
[2024-02-29 14:22:22.107] 15.47
[2024-02-29 14:22:22.115] 21.12
[2024-02-29 14:22:22.123] 25.91
[2024-02-29 14:22:22.131] 27.78
[2024-02-29 14:22:22.139] 24.25
[2024-02-29 14:22:22.147] 15.31
[2024-02-29 14:22:22.155] 4.13
[2024-02-29 14:22:22.163] -4.66
[2024-02-29 14:22:22.171] -8.22
[2024-02-29 14:22:22.179] -7.19
[2024-02-29 14:22:22.187] -4.38
[2024-02-29 14:22:22.195] -2.56
[2024-02-29 14:22:22.203] -2.81
[2024-02-29 14:22:22.211] -4.22
[2024-02-29 14:22:22.219] -5.25
[2024-02-29 14:22:22.227] -3.59
[2024-02-29 14:22:22.235] 4.84
[2024-02-29 14:22:22.244] 23.41
[2024-02-29 14:22:22.252] 48.09
[2024-02-29 14:22:22.260] 65.97
[2024-02-29 14:22:22.268] 65.84
[2024-02-29 14:22:22.276] 48.50
[2024-02-29 14:22:22.284] 24.97
[2024-02-29 14:22:22.292] 6.97
[2024-02-29 14:22:22.300] -0.75
[2024-02-29 14:22:22.308] -1.34
[2024-02-29 14:22:22.316] -0.63
[2024-02-29 14:22:22.324] -2.41
[2024-02-29 14:22:22.332] -6.41
[2024-02-29 14:22:22.340] -10.06
[2024-02-29 14:22:22.348] -11.22
[2024-02-29 14:22:22.356] -9.59
[2024-02-29 14:22:22.364] -6.56
[2024-02-29 14:22:22.372] -3.59
[2024-02-29 14:22:22.380] -1.75
[2024-02-29 14:22:22.388] -0.84
[2024-02-29 14:22:22.397] -0.34
[2024-02-29 14:22:22.405] 0.72
[2024-02-29 14:22:22.416] 2.25
[2024-02-29 14:22:22.417] 3.31
[2024-02-29 14:22:22.425] 3.06
[2024-02-29 14:22:22.433] 1.75
[2024-02-29 14:22:22.441] 0.56
[2024-02-29 14:22:22.449] 0.28
[2024-02-29 14:22:22.465] 0.78
[2024-02-29 14:22:22.465] 1.69
[2024-02-29 14:22:22.473] 2.81
[2024-02-29 14:22:22.489] 4.91
[2024-02-29 14:22:22.489] 8.81
[2024-02-29 14:22:22.497] 14.63
[2024-02-29 14:22:22.513] 21.34
[2024-02-29 14:22:22.521] 27.25
[2024-02-29 14:22:22.529] 29.50
[2024-02-29 14:22:22.537] 25.91
[2024-02-29 14:22:22.545] 17.16
[2024-02-29 14:22:22.553] 6.78
[2024-02-29 14:22:22.561] -1.84
[2024-02-29 14:22:22.569] -6.66
[2024-02-29 14:22:22.577] -7.28
[2024-02-29 14:22:22.585] -5.06
[2024-02-29 14:22:22.593] -1.44
[2024-02-29 14:22:22.593] 2.81
[2024-02-29 14:22:22.601] 7.63
[2024-02-29 14:22:22.609] 12.19
[2024-02-29 14:22:22.617] 15.38
[2024-02-29 14:22:22.625] 16.47
[2024-02-29 14:22:22.633] 15.38
[2024-02-29 14:22:22.641] 12.38
[2024-02-29 14:22:22.649] 7.97
[2024-02-29 14:22:22.665] 3.47
[2024-02-29 14:22:22.665] 0.03
[2024-02-29 14:22:22.673] -2.16
[2024-02-29 14:22:22.689] -3.44
[2024-02-29 14:22:22.697] -4.00
[2024-02-29 14:22:22.705] -4.31
[2024-02-29 14:22:22.713] -4.53
[2024-02-29 14:22:22.721] -4.47
[2024-02-29 14:22:22.729] -4.44
[2024-02-29 14:22:22.737] -5.19
[2024-02-29 14:22:22.745] -6.59
[2024-02-29 14:22:22.753] -7.78
[2024-02-29 14:22:22.761] -7.66
[2024-02-29 14:22:22.769] -5.97
[2024-02-29 14:22:22.777] -3.84
[2024-02-29 14:22:22.777] -3.09
[2024-02-29 14:22:22.785] -4.19
[2024-02-29 14:22:22.793] -6.31
[2024-02-29 14:22:22.801] -7.72
[2024-02-29 14:22:22.809] -7.56
[2024-02-29 14:22:22.817] -6.22
[2024-02-29 14:22:22.825] -5.22
[2024-02-29 14:22:22.841] -5.13
[2024-02-29 14:22:22.841] -5.13
[2024-02-29 14:22:22.849] -4.03
[2024-02-29 14:22:22.865] -1.09
[2024-02-29 14:22:22.873] 2.41
[2024-02-29 14:22:22.881] 4.75
[2024-02-29 14:22:22.889] 4.94
[2024-02-29 14:22:22.897] 2.78
[2024-02-29 14:22:22.905] -1.09
[2024-02-29 14:22:22.913] -5.72
[2024-02-29 14:22:22.922] -9.59
[2024-02-29 14:22:22.929] -11.41
[2024-02-29 14:22:22.940] -11.56
[2024-02-29 14:22:22.940] -9.97
[2024-02-29 14:22:22.948] -6.47
[2024-02-29 14:22:22.964] -0.97
[2024-02-29 14:22:22.964] 5.22
[2024-02-29 14:22:22.973] 9.53
[2024-02-29 14:22:22.980] 10.41
[2024-02-29 14:22:22.988] 7.53
[2024-02-29 14:22:22.996] 1.81
[2024-02-29 14:22:23.004] -4.72
[2024-02-29 14:22:23.012] -9.25
[2024-02-29 14:22:23.020] -10.13
[2024-02-29 14:22:23.028] -7.81
[2024-02-29 14:22:23.037] -4.69
[2024-02-29 14:22:23.044] -2.91
[2024-02-29 14:22:23.052] -3.53
[2024-02-29 14:22:23.060] -5.59
[2024-02-29 14:22:23.068] -6.84
[2024-02-29 14:22:23.076] -6.19
[2024-02-29 14:22:23.084] -3.97
[2024-02-29 14:22:23.092] -1.81
[2024-02-29 14:22:23.100] -0.88
[2024-02-29 14:22:23.108] -0.56
[2024-02-29 14:22:23.116] 0.34
[2024-02-29 14:22:23.124] 1.84
[2024-02-29 14:22:23.132] 2.91
[2024-02-29 14:22:23.140] 2.19
[2024-02-29 14:22:23.148] -0.44
[2024-02-29 14:22:23.156] -3.75
[2024-02-29 14:22:23.164] -6.41
[2024-02-29 14:22:23.172] -7.75
[2024-02-29 14:22:23.180] -7.16
[2024-02-29 14:22:23.188] -4.69
[2024-02-29 14:22:23.196] -1.25
[2024-02-29 14:22:23.204] 1.91
[2024-02-29 14:22:23.212] 4.19
[2024-02-29 14:22:23.220] 5.66
[2024-02-29 14:22:23.228] 6.97
[2024-02-29 14:22:23.236] 8.66
[2024-02-29 14:22:23.244] 10.00
[2024-02-29 14:22:23.252] 9.94
[2024-02-29 14:22:23.260] 7.94
[2024-02-29 14:22:23.268] 5.19
[2024-02-29 14:22:23.276] 3.44
[2024-02-29 14:22:23.284] 2.97
[2024-02-29 14:22:23.292] 3.03
[2024-02-29 14:22:23.300] 3.94
[2024-02-29 14:22:23.308] 6.38
[2024-02-29 14:22:23.316] 10.25
[2024-02-29 14:22:23.324] 12.97
[2024-02-29 14:22:23.332] 11.63
[2024-02-29 14:22:23.340] 5.84
[2024-02-29 14:22:23.348] -1.34
[2024-02-29 14:22:23.356] -6.88
[2024-02-29 14:22:23.364] -8.81
[2024-02-29 14:22:23.372] -7.75
[2024-02-29 14:22:23.380] -5.50
[2024-02-29 14:22:23.388] -3.13
[2024-02-29 14:22:23.396] 0.63
[2024-02-29 14:22:23.404] 7.09
[2024-02-29 14:22:23.412] 14.81
[2024-02-29 14:22:23.420] 19.03
[2024-02-29 14:22:23.428] 15.34
[2024-02-29 14:22:23.436] 4.66
[2024-02-29 14:22:23.450] -7.44
[2024-02-29 14:22:23.458] -14.88
[2024-02-29 14:22:23.467] -15.09
[2024-02-29 14:22:23.467] -10.00
[2024-02-29 14:22:23.475] -4.34
[2024-02-29 14:22:23.491] -2.09
[2024-02-29 14:22:23.499] -3.56
[2024-02-29 14:22:23.507] -6.31
[2024-02-29 14:22:23.515] -7.88
[2024-02-29 14:22:23.523] -7.66
[2024-02-29 14:22:23.531] -6.97
[2024-02-29 14:22:23.531] -7.22
[2024-02-29 14:22:23.539] -8.34
[2024-02-29 14:22:23.547] -8.94
[2024-02-29 14:22:23.555] -7.72
[2024-02-29 14:22:23.563] -4.47
[2024-02-29 14:22:23.571] -0.34
[2024-02-29 14:22:23.579] 3.19
[2024-02-29 14:22:23.587] 5.06
[2024-02-29 14:22:23.595] 4.94
[2024-02-29 14:22:23.603] 3.44
[2024-02-29 14:22:23.611] 1.63
[2024-02-29 14:22:23.619] 0.19
[2024-02-29 14:22:23.627] -0.28
[2024-02-29 14:22:23.643] -0.22
[2024-02-29 14:22:23.643] -0.31
[2024-02-29 14:22:23.659] -1.19
[2024-02-29 14:22:23.667] -2.50
[2024-02-29 14:22:23.675] -3.16
[2024-02-29 14:22:23.683] -2.63
[2024-02-29 14:22:23.691] -0.12
[2024-02-29 14:22:23.699] 4.88
[2024-02-29 14:22:23.707] 12.25
[2024-02-29 14:22:23.715] 19.31
[2024-02-29 14:22:23.723] 22.66
[2024-02-29 14:22:23.723] 21.19
[2024-02-29 14:22:23.731] 16.72
[2024-02-29 14:22:23.739] 12.03
[2024-02-29 14:22:23.747] 8.41
[2024-02-29 14:22:23.763] 5.75
[2024-02-29 14:22:23.763] 3.06
[2024-02-29 14:22:23.771] -0.09
[2024-02-29 14:22:23.779] -3.03
[2024-02-29 14:22:23.787] -5.25
[2024-02-29 14:22:23.795] -6.31
[2024-02-29 14:22:23.811] -6.06
[2024-02-29 14:22:23.819] -4.53
[2024-02-29 14:22:23.827] -1.69
[2024-02-29 14:22:23.835] 1.41
[2024-02-29 14:22:23.843] 3.06
[2024-02-29 14:22:23.851] 2.69
[2024-02-29 14:22:23.859] 0.94
[2024-02-29 14:22:23.867] -0.72
[2024-02-29 14:22:23.875] -1.94
[2024-02-29 14:22:23.883] -2.84
[2024-02-29 14:22:23.891] -4.41
[2024-02-29 14:22:23.899] -6.66
[2024-02-29 14:22:23.907] -8.63
[2024-02-29 14:22:23.907] -9.06
[2024-02-29 14:22:23.915] -6.97
[2024-02-29 14:22:23.923] -2.91
[2024-02-29 14:22:23.939] 1.56
[2024-02-29 14:22:23.939] 4.47
[2024-02-29 14:22:23.947] 4.38
[2024-02-29 14:22:23.963] 1.63
[2024-02-29 14:22:23.963] -1.88
[2024-02-29 14:22:23.973] -4.03
[2024-02-29 14:22:23.981] -3.97
[2024-02-29 14:22:23.995] -2.47
[2024-02-29 14:22:24.003] -1.06
[2024-02-29 14:22:24.011] -0.66
[2024-02-29 14:22:24.019] -1.09
[2024-02-29 14:22:24.027] -1.97
[2024-02-29 14:22:24.035] -3.22
[2024-02-29 14:22:24.043] -5.16
[2024-02-29 14:22:24.051] -7.38
[2024-02-29 14:22:24.059] -9.16
[2024-02-29 14:22:24.067] -9.44
[2024-02-29 14:22:24.075] -7.84
[2024-02-29 14:22:24.083] -5.03
[2024-02-29 14:22:24.091] -1.94
[2024-02-29 14:22:24.099] 1.44
[2024-02-29 14:22:24.099] 5.19
[2024-02-29 14:22:24.115] 9.75
[2024-02-29 14:22:24.115] 15.13
[2024-02-29 14:22:24.123] 20.44
[2024-02-29 14:22:24.139] 24.75
[2024-02-29 14:22:24.139] 27.25
[2024-02-29 14:22:24.147] 27.22
[2024-02-29 14:22:24.163] 23.41
[2024-02-29 14:22:24.171] 14.72
[2024-02-29 14:22:24.179] -0.53
[2024-02-29 14:22:24.187] -24.41
[2024-02-29 14:22:24.195] -55.63
[2024-02-29 14:22:24.203] -85.47
[2024-02-29 14:22:24.211] -101.47
[2024-02-29 14:22:24.219] -97.16
[2024-02-29 14:22:24.227] -78.00
[2024-02-29 14:22:24.235] -56.91
[2024-02-29 14:22:24.243] -44.56
[2024-02-29 14:22:24.251] -42.94
[2024-02-29 14:22:24.259] -46.59
[2024-02-29 14:22:24.267] -48.41
[2024-02-29 14:22:24.275] -44.66
[2024-02-29 14:22:24.283] -34.34
[2024-02-29 14:22:24.291] -17.50
[2024-02-29 14:22:24.291] 4.31
[2024-02-29 14:22:24.299] 26.34
[2024-02-29 14:22:24.315] 42.16
[2024-02-29 14:22:24.315] 47.84
[2024-02-29 14:22:24.323] 44.44
[2024-02-29 14:22:24.339] 37.63
[2024-02-29 14:22:24.347] 33.19
[2024-02-29 14:22:24.355] 34.84
[2024-02-29 14:22:24.363] 41.31
[2024-02-29 14:22:24.371] 48.47
[2024-02-29 14:22:24.379] 51.31
[2024-02-29 14:22:24.387] 48.47
[2024-02-29 14:22:24.395] 43.50
[2024-02-29 14:22:24.403] 43.47
[2024-02-29 14:22:24.411] 53.47
[2024-02-29 14:22:24.419] 69.03
[2024-02-29 14:22:24.427] 78.59
[2024-02-29 14:22:24.435] 74.41
[2024-02-29 14:22:24.444] 58.25
[2024-02-29 14:22:24.452] 38.75
[2024-02-29 14:22:24.460] 25.16
[2024-02-29 14:22:24.468] 21.69
[2024-02-29 14:22:24.476] 25.34
[2024-02-29 14:22:24.476] 28.19
[2024-02-29 14:22:24.484] 24.69
[2024-02-29 14:22:24.492] 15.34
[2024-02-29 14:22:24.500] 5.13
[2024-02-29 14:22:24.509] -1.63
[2024-02-29 14:22:24.520] -3.69
[2024-02-29 14:22:24.528] -2.50
[2024-02-29 14:22:24.536] -1.06
[2024-02-29 14:22:24.544] -1.41
[2024-02-29 14:22:24.552] -3.72
[2024-02-29 14:22:24.560] -6.53
[2024-02-29 14:22:24.568] -8.44
[2024-02-29 14:22:24.576] -9.16
[2024-02-29 14:22:24.584] -9.22
[2024-02-29 14:22:24.592] -9.06
[2024-02-29 14:22:24.600] -8.75
[2024-02-29 14:22:24.608] -8.25
[2024-02-29 14:22:24.616] -7.72
[2024-02-29 14:22:24.624] -7.00
[2024-02-29 14:22:24.632] -5.66
[2024-02-29 14:22:24.640] -3.59
[2024-02-29 14:22:24.648] -2.31
[2024-02-29 14:22:24.664] -3.50
[2024-02-29 14:22:24.664] -7.75
[2024-02-29 14:22:24.672] -13.38
[2024-02-29 14:22:24.680] -17.47
[2024-02-29 14:22:24.688] -17.78
[2024-02-29 14:22:24.696] -14.31
[2024-02-29 14:22:24.704] -9.09
[2024-02-29 14:22:24.712] -4.69
[2024-02-29 14:22:24.720] -2.50
[2024-02-29 14:22:24.728] -2.59
[2024-02-29 14:22:24.736] -4.13
[2024-02-29 14:22:24.744] -6.09
[2024-02-29 14:22:24.752] -7.84
[2024-02-29 14:22:24.760] -8.75
[2024-02-29 14:22:24.768] -8.94
[2024-02-29 14:22:24.776] -8.47
[2024-02-29 14:22:24.784] -7.66
[2024-02-29 14:22:24.796] -6.38
[2024-02-29 14:22:24.801] -4.19
[2024-02-29 14:22:24.809] -0.94
[2024-02-29 14:22:24.817] 2.63
[2024-02-29 14:22:24.825] 4.56
[2024-02-29 14:22:24.833] 3.31
[2024-02-29 14:22:24.841] 0.00
[2024-02-29 14:22:24.849] -3.03
[2024-02-29 14:22:24.857] -4.38
[2024-02-29 14:22:24.865] -4.44
[2024-02-29 14:22:24.873] -4.06
[2024-02-29 14:22:24.881] -3.44
[2024-02-29 14:22:24.889] -3.16
[2024-02-29 14:22:24.897] -3.84
[2024-02-29 14:22:24.905] -5.34
[2024-02-29 14:22:24.913] -6.28
[2024-02-29 14:22:24.921] -5.66
[2024-02-29 14:22:24.929] -3.53
[2024-02-29 14:22:24.937] -1.25
[2024-02-29 14:22:24.945] 0.12
[2024-02-29 14:22:24.953] -0.03
[2024-02-29 14:22:24.961] -0.91
[2024-02-29 14:22:24.969] -1.47
[2024-02-29 14:22:24.977] -1.37
[2024-02-29 14:22:24.985] -1.12
[2024-02-29 14:22:24.993] -1.69
[2024-02-29 14:22:25.001] -3.31
[2024-02-29 14:22:25.009] -5.50
[2024-02-29 14:22:25.017] -8.06
[2024-02-29 14:22:25.025] -10.81
[2024-02-29 14:22:25.033] -13.03
[2024-02-29 14:22:25.042] -13.28
[2024-02-29 14:22:25.054] -10.84
[2024-02-29 14:22:25.064] -7.19
[2024-02-29 14:22:25.067] -4.34
[2024-02-29 14:22:25.075] -4.16
[2024-02-29 14:22:25.083] -6.44
[2024-02-29 14:22:25.091] -9.41
[2024-02-29 14:22:25.099] -11.22
[2024-02-29 14:22:25.107] -11.22
[2024-02-29 14:22:25.115] -10.13
[2024-02-29 14:22:25.123] -8.63
[2024-02-29 14:22:25.131] -7.41
[2024-02-29 14:22:25.139] -6.47
[2024-02-29 14:22:25.147] -5.22
[2024-02-29 14:22:25.155] -3.28
[2024-02-29 14:22:25.163] -0.56
[2024-02-29 14:22:25.171] 2.59
[2024-02-29 14:22:25.179] 5.47
[2024-02-29 14:22:25.187] 7.03
[2024-02-29 14:22:25.195] 6.72
[2024-02-29 14:22:25.203] 5.56
[2024-02-29 14:22:25.211] 5.00
[2024-02-29 14:22:25.219] 5.84
[2024-02-29 14:22:25.227] 7.91
[2024-02-29 14:22:25.235] 10.00
[2024-02-29 14:22:25.243] 11.09
[2024-02-29 14:22:25.251] 10.44
[2024-02-29 14:22:25.259] 7.59
[2024-02-29 14:22:25.267] 3.31
[2024-02-29 14:22:25.275] -0.50
[2024-02-29 14:22:25.283] -2.53
[2024-02-29 14:22:25.291] -2.75
[2024-02-29 14:22:25.299] -1.78
[2024-02-29 14:22:25.307] -0.63
[2024-02-29 14:22:25.315] 0.72
[2024-02-29 14:22:25.323] 3.91
[2024-02-29 14:22:25.331] 11.06
[2024-02-29 14:22:25.339] 21.44
[2024-02-29 14:22:25.347] 30.37
[2024-02-29 14:22:25.355] 32.91
[2024-02-29 14:22:25.363] 27.87
[2024-02-29 14:22:25.371] 18.53
[2024-02-29 14:22:25.379] 9.06
[2024-02-29 14:22:25.387] 2.19
[2024-02-29 14:22:25.395] -1.59
[2024-02-29 14:22:25.403] -3.22
[2024-02-29 14:22:25.411] -4.56
[2024-02-29 14:22:25.419] -6.38
[2024-02-29 14:22:25.427] -7.19
[2024-02-29 14:22:25.435] -3.31
[2024-02-29 14:22:25.443] 8.94
[2024-02-29 14:22:25.451] 28.84
[2024-02-29 14:22:25.459] 47.44
[2024-02-29 14:22:25.467] 52.22
[2024-02-29 14:22:25.475] 37.84
[2024-02-29 14:22:25.483] 11.56
[2024-02-29 14:22:25.491] -12.69
[2024-02-29 14:22:25.499] -24.72
[2024-02-29 14:22:25.507] -23.78
[2024-02-29 14:22:25.515] -16.84
[2024-02-29 14:22:25.523] -11.66
[2024-02-29 14:22:25.531] -11.88
[2024-02-29 14:22:25.539] -15.31
[2024-02-29 14:22:25.547] -17.87
